,SPY_ETF,AAPL,MSFT,AMZN,GOOG,FB,BRK-B,TSLA,V,JPM,JNJ,WMT,UNH,BAC,MA,NVDA,HD,PG,DIS,PYPL,XOM
2019-06-27 00:00:00+00:00,282.4211961,49.01547741,131.2357948,1904.28,1076.01,189.5,212.02,44.568,169.1498628,102.1044459,133.321319,106.406138,239.5589379,27.01402849,258.4639579,162.6236593,198.4524437,104.4629935,137.6174213,113.67,66.38700854
2019-06-28 00:00:00+00:00,283.8744784,48.56885595,131.0499222,1893.63,1080.91,193,213.17,44.692,171.4416789,104.8812666,131.9851682,106.7830534,237.2930764,27.7705362,261.859329,163.6199447,199.3631278,104.3392898,137.9533145,114.46,67.09623403
2019-07-01 00:00:00+00:00,286.4516324,49.4596449,132.7325578,1922.19,1097.95,193,214.62,45.434,171.8269411,106.6449229,132.0609782,106.9086919,235.9607887,28.17273017,264.0767141,165.5527383,201.5775281,105.1386058,139.9390361,115.03,67.03494294
2019-07-02 00:00:00+00:00,287.1976506,49.74921265,133.6130067,1934.31,1111.25,195,214.54,44.91,173.1506625,106.7574967,132.6958867,107.8558129,237.2541775,27.9141769,267.8383497,161.627374,201.443322,106.0806569,140.8084068,116.17,66.29944984
2019-07-03 00:00:00+00:00,289.4938367,50.16147861,134.47389,1939,1121.58,197.2,215.16,46.98,174.7213469,106.588636,134.6953749,108.5516568,238.4600437,27.81841643,270.3230089,162.1454423,203.3222071,108.5547303,141.2529713,117.68,66.9298725
2019-07-05 00:00:00+00:00,289.164426,50.11730725,134.0825794,1942.91,1131.59,196.4,215.25,46.62,174.513898,107.22163,133.2076041,108.2230639,240.1910452,28.01951342,269.3924991,159.6348032,202.7086936,107.6697733,141.5987437,117.16,66.65844052
2019-07-08 00:00:00+00:00,287.575504,49.0841884,133.9847518,1952.32,1116.35,195.76,215.13,46.068,174.0496077,106.6358744,133.586654,108.9382368,241.0176471,27.96205714,268.8183547,156.6260215,204.0986851,108.5261833,140.1772891,116.95,66.96489598
2019-07-09 00:00:00+00:00,287.9339803,49.38357201,133.4956135,1988.3,1124.83,199.21,214.75,46.012,175.5708994,107.0893626,134.0036088,109.0928688,239.2282972,28.10569784,270.9095936,156.72565,203.2263456,107.4413973,140.7637634,118.37,66.92111663
2019-07-10 00:00:00+00:00,289.3097542,49.87191085,134.8554179,2017.41,1140.48,202.73,214.03,47.784,177.1317053,106.7775895,133.8140839,109.1895138,240.6675569,27.78968829,272.9314549,159.4654347,202.0280771,108.2407133,142.6822301,119.64,67.86675062
2019-07-11 00:00:00+00:00,289.9879527,49.50872418,135.39347,2001.07,1144.21,201.23,213.17,47.72,178.5443333,107.797938,132.7716967,110.0979767,253.9709841,28.11527389,275.8453139,165.6623297,205.1819199,108.8402003,142.7021106,120.65,67.91928584
2019-07-12 00:00:00+00:00,291.2862182,49.8890886,135.8826082,2011,1144.9,204.87,214.1,49.016,178.1393141,108.9316587,127.2659972,110.7551627,258.580505,28.20145831,277.0544663,166.9873892,209.1985161,109.420656,144.0142225,120.12,67.97182106
2019-07-15 00:00:00+00:00,291.3831037,50.35779573,135.8826082,2020.99,1150.34,203.91,213.54,50.7,178.3763985,107.6089846,127.6545233,111.1224137,258.6388533,27.98120923,276.8859778,166.6486522,209.649065,109.8869237,144.1931468,120.9,67.4902482
2019-07-16 00:00:00+00:00,290.4433144,50.18356428,134.1021449,2009.9,1153.58,203.84,212.88,50.476,177.1317053,108.7616006,125.5602728,110.9097947,257.3746388,27.76096015,274.1604295,166.459358,208.2686597,110.2770661,143.4376884,119.71,66.48332311
2019-07-17 00:00:00+00:00,288.4668505,49.90135842,133.309741,1992.03,1146.35,201.8,207.45,50.972,176.973649,107.6940136,124.9537929,110.7551627,259.3098595,27.95248109,272.8323441,169.0795885,206.6869452,110.3246444,141.7180266,118.81,66.08930895
2019-07-18 00:00:00+00:00,289.5229023,50.46822411,133.4564824,1977.9,1146.33,200.78,207.98,50.708,178.3368845,108.3364553,125.1527941,110.8711367,253.4263994,28.23018645,274.3190068,169.5478426,205.5653658,110.5586346,140.7836439,119.87,65.52893325
2019-07-19 00:00:00+00:00,287.9146032,49.71485715,133.6521378,1964.52,1130.1,198.36,205.97,51.636,177.0625557,107.2688684,123.4849747,110.0786477,249.585132,28.15357808,273.1494988,167.814306,204.223305,110.1468171,139.0142809,118.63,65.66027131
2019-07-22 00:00:00+00:00,288.6218673,50.8510425,135.4228182,1985.63,1138.07,202.32,204.84,51.136,178.3763985,107.9585485,121.9024414,109.0348818,248.2917433,28.31637087,276.1327354,170.6836079,202.5265568,110.4245545,139.9983648,118.69,65.73031827
2019-07-23 00:00:00+00:00,290.6855282,51.24858467,136.2641361,1994.49,1146.21,202.36,206.46,52.034,178.7023896,109.9331119,122.0919664,108.3293733,247.9902767,28.96754207,276.4895344,175.0074863,204.2616496,109.0358676,140.415855,120.22,65.99299438
2019-07-24 00:00:00+00:00,292.0516135,51.20686728,137.6630715,2000.81,1137.81,204.66,207.97,52.976,181.1028695,110.3771525,122.9827336,108.2423929,244.2170824,29.36973604,277.7581533,177.9963424,205.8241918,107.8387237,140.4456757,121.3,65.98423851
2019-07-25 00:00:00+00:00,290.6564625,50.80196322,137.1445849,1973.82,1132.12,200.71,207.9,45.764,179.3840074,109.3190132,124.2525507,108.4550118,241.8539736,29.05372649,276.8661556,172.7359557,206.6294283,108.0015352,142.3542021,115.12,65.60773608
2019-07-26 00:00:00+00:00,292.6038608,50.97864863,138.2696029,1943.05,1250.41,199.75,209.9,45.608,181.4584961,109.8008445,123.882977,109.2281718,245.9772581,29.46549651,279.5619707,174.419678,207.9331445,109.8786569,143.7855969,115.49,65.50266564
2019-07-29 00:00:00+00:00,292.0709906,51.45471765,137.9663372,1912.45,1239.41,195.94,208.61,47.154,180.9843273,109.4512806,126.0530376,108.5033343,246.8330341,29.22609534,278.9375724,174.1706066,209.0163792,111.0949551,145.515199,111.45,65.96672677
2019-07-30 00:00:00+00:00,291.354038,51.23386088,137.3011092,1898.53,1225.14,197.04,207.81,48.452,179.3247363,109.2056412,125.1622704,108.3003798,247.9124789,29.58040907,275.6867365,174.7982664,208.3645211,115.3184788,144.0639237,112.04,65.97548264
2019-07-31 00:00:00+00:00,288.1665055,52.27924956,133.309741,1866.78,1216.68,194.23,205.43,48.322,175.8376194,109.5929957,123.3996884,106.676744,242.1554402,29.37931209,269.8491076,168.0932659,204.8464047,113.048694,142.1553973,110.4,65.10865148
2019-08-01 00:00:00+00:00,285.6571714,51.14797214,135.0608559,1855.32,1209.01,192.73,201.71,46.77,176.993406,106.7020081,123.4660222,105.710294,242.3888336,28.2397625,271.7223026,164.3073816,204.0219959,111.7940872,141.0023292,110.8,63.44503612
2019-08-02 00:00:00+00:00,283.5063135,50.06577401,133.9260552,1823.24,1193.99,189.02,202.67,46.868,175.2646654,106.6925604,124.2051694,105.729623,243.1668118,28.13442598,267.0541816,160.5912372,203.3701378,111.5163498,140.8631658,107.09,62.82336933
2019-08-05 00:00:00+00:00,274.9803906,47.44494043,129.3379383,1765.13,1152.32,181.73,197.73,45.664,166.808654,103.5181426,123.342831,102.2697322,238.3141728,26.88953988,254.5563036,150.2298694,196.4585249,108.2984269,137.4735434,103.6,61.5362564
2019-08-06 00:00:00+00:00,278.836433,48.34309126,131.7640641,1787.83,1169.95,184.51,200.55,46.15,170.3846775,104.3306424,123.920882,103.6710847,241.4455351,27.21512547,262.3265941,151.7840746,200.1587781,109.4476851,141.0222097,105.03,62.13165558
2019-08-07 00:00:00+00:00,279.0011384,48.84369993,132.3412472,1793.4,1173.99,185.15,198.21,46.684,173.1901766,102.0632011,123.3902122,104.5698831,239.6659099,26.70759498,266.9154264,153.3183541,199.3056109,110.6352519,134.0541002,106.63,61.72888555
2019-08-08 00:00:00+00:00,284.4751684,49.92099013,135.8728254,1832.89,1204.8,190.16,200.52,47.66,177.7145378,103.7921251,124.7832205,105.3913655,240.8037031,27.17682128,275.5678035,157.6721211,202.8141412,112.4740649,137.0659935,106.79,63.37498916
2019-08-09 00:00:00+00:00,282.5374587,49.51117814,134.7184592,1807.58,1188.01,187.85,199.05,47.002,176.8748638,103.678753,125.1243654,104.1871148,241.7859005,27.12894105,272.5052783,153.6072768,201.3282882,111.8419729,137.6922287,104.82,62.02658514
2019-08-12 00:00:00+00:00,279.0980239,49.38554651,132.8401682,1784.92,1174.71,185.37,197.18,45.802,174.1977854,101.7325326,125.0201267,102.1865046,236.5053735,26.46819381,267.5992913,150.8874178,198.4428576,111.1236866,134.9387817,102.72,61.72888555
2019-08-13 00:00:00+00:00,283.4384937,51.47694361,135.5891253,1824.34,1197.27,188.45,198.78,47,176.440209,103.3008461,126.4320875,104.3133669,242.3596595,26.54480219,272.0890127,155.4703304,199.7082292,112.292099,136.1912522,106.04,62.4912989
2019-08-14 00:00:00+00:00,275.057899,49.94473042,131.5194949,1762.96,1164.29,179.71,195.81,43.924,171.4021649,99.01160303,123.4375934,103.1382512,236.5053735,25.29991608,264.7746321,149.512544,193.2471652,110.8938349,132.0561116,103.27,59.97356179
2019-08-15 00:00:00+00:00,275.7845402,49.69593053,131.2250044,1776.12,1167.26,182.59,198.31,43.128,174.3755988,99.38950991,123.7029283,109.4411443,237.5264699,25.13712328,269.4724863,148.217373,193.4388881,112.4261791,132.6127652,104.95,59.61895093
2019-08-16 00:00:00+00:00,279.8537307,50.86849239,133.6300108,1792.57,1177.6,183.7,199.72,43.988,176.3145343,101.7703233,124.4799806,109.7324953,238.9268306,25.88405494,271.9205243,158.967292,195.2219117,114.1404892,134.3920685,106.16,60.54980444
2019-08-19 00:00:00+00:00,283.2253456,51.81688801,135.8681392,1816.12,1198.45,186.17,200.94,45.366,177.8083061,102.6867475,125.3233666,110.5288547,237.9738073,26.11388007,275.5975368,170.1456138,199.3439555,115.1556673,134.4815306,107.67,61.56931066
2019-08-20 00:00:00+00:00,281.0551107,51.81935138,134.7392587,1801.38,1182.69,183.81,198.15,45.172,177.3136797,101.3829687,123.7597858,108.8195955,233.5490563,25.58719749,274.576695,167.2464234,208.1056951,113.872329,134.3224868,107.37,61.19696926
2019-08-21 00:00:00+00:00,283.3416082,52.38099865,136.2411606,1823.54,1191.25,183.55,199.24,44.166,178.9954096,101.6663989,124.6410768,108.7904604,233.7338261,25.78829448,279.5025042,170.5939422,211.2787103,114.1596435,134.948722,109.82,61.80867299
2019-08-22 00:00:00+00:00,283.2544113,52.33665808,135.249709,1805.6,1189.53,182.04,201.01,44.43,178.1545446,102.7150905,124.3946944,108.6836318,226.527803,26.0372717,278.2735297,170.8430135,211.8730515,114.3703409,135.2668097,108.77,61.67569392
2019-08-23 00:00:00+00:00,275.9783112,49.91763341,130.9403301,1749.62,1151.29,177.75,197.16,42.28,173.3467758,100.164219,121.0401029,107.6347682,224.3105652,25.34779631,269.4724863,161.8365939,208.4699688,112.3591391,130.8831631,106.04,59.83171744
2019-08-26 00:00:00+00:00,279.030204,50.86602903,132.9624988,1768.87,1168.89,180.36,200.2,43,175.6814125,100.9672711,122.0066801,108.7613253,224.7190037,25.64465377,273.9721189,164.8354128,209.6011343,114.2745693,133.8055942,107.66,60.15086722
2019-08-27 00:00:00+00:00,277.935398,50.29206492,133.247173,1761.83,1167.84,181.3,198.35,42.816,176.4629223,99.8996842,123.7632708,109.1789284,216.7933508,25.34779631,274.1802516,161.1989713,209.1793438,115.452559,133.6863113,107.45,59.5657593
2019-08-28 00:00:00+00:00,279.8924849,50.62954596,133.0704787,1764.25,1171.02,181.76,200.45,43.118,176.7498056,100.9011374,122.8467887,109.4702794,221.0916804,25.7116861,275.7660252,160.7805314,212.7645633,116.2666168,135.7340011,107.47,60.0001576
2019-08-29 00:00:00+00:00,283.4675593,51.48679707,135.583465,1786.4,1192.85,185.57,203.2,44.342,179.2229377,103.1874741,122.4267344,110.7910706,224.2716663,26.17133635,278.8781059,166.5447757,217.9123249,116.0559195,137.0162923,109.21,60.66505296
2019-08-30 00:00:00+00:00,283.3416082,51.42028621,135.3282398,1776.29,1188.1,185.67,203.41,45.122,178.8766992,103.7921251,122.5412947,110.9658812,227.5586242,26.3437052,278.8681948,167.0533855,218.4779077,115.1460901,136.4397583,109.05,60.70937932
2019-09-03 00:00:00+00:00,281.6848664,50.67142317,133.5416636,1789.84,1168.39,182.39,200.9,45.002,177.2741096,102.5639277,122.9040689,111.3349258,224.2716663,25.90320704,277.6193981,163.72249,214.7968267,116.2283082,135.4954353,106.75,60.78030149
2019-09-04 00:00:00+00:00,284.8820875,51.53113764,135.1024637,1800.62,1181.41,187.14,202.19,44.136,179.8164894,103.8015728,123.0186291,112.5683116,220.4887472,26.32455311,283.5561379,168.2999782,216.1772321,118.0000812,137.0659935,108.73,61.42746631
2019-09-05 00:00:00+00:00,288.5443589,52.53865403,137.4780211,1840.72,1211.38,190.9,204.24,45.916,182.7446778,106.1634908,122.7513218,112.1118618,223.2700193,27.10021291,289.4829667,179.2500479,220.0349565,117.5691094,138.0103164,111.46,62.29626292
2019-09-06 00:00:00+00:00,288.7671955,52.5337273,136.5454676,1833.51,1204.93,187.49,204.73,45.49,183.7438232,106.3902349,122.3980944,111.4223311,222.6962604,26.72435647,288.7891907,178.1630191,222.9089612,117.6744581,138.7160736,110.05,62.88137084
2019-09-09 00:00:00+00:00,288.9125237,52.75789354,134.9944838,1831.35,1204.41,188.76,206.62,46.358,179.5988538,109.0261354,121.1952116,112.976203,224.3300146,27.59171748,280.8405007,180.0079762,224.5870713,117.0040575,138.0003762,105.43,63.37782605
2019-09-10 00:00:00+00:00,288.8447039,53.38112495,133.580929,1820.55,1206,186.17,208.31,47.108,174.454739,110.4149432,123.6773506,112.7042754,226.0610161,28.28560629,269.9085741,182.6806708,224.7124473,114.8108898,134.9785427,103.05,63.8920118
2019-09-11 00:00:00+00:00,290.8986762,55.0783836,133.6201944,1822.99,1220.17,188.49,210.91,49.42,173.0994626,110.7172687,125.2239142,112.6751403,227.7628434,28.39161708,267.5497359,183.827536,224.3845408,116.1421139,135.3761524,104.02,63.76789799
2019-09-12 00:00:00+00:00,291.9062853,54.95521534,134.9944838,1843.55,1234.25,187.47,211.37,49.174,176.0672211,111.3975011,124.5174592,113.5491933,223.7659804,28.59400132,273.9423856,183.7676996,225.4839922,117.5786865,136.6783241,107.1,63.81222435
2019-09-13 00:00:00+00:00,291.7125143,53.88611482,134.7981568,1839.34,1239.56,187.19,213.61,49.04,175.3648516,113.589361,124.8515933,114.04449,228.2296304,29.07586854,273.8630969,181.4440509,225.6575898,116.9561717,137.1952166,107,64.39733227
2019-09-16 00:00:00+00:00,290.8114793,54.16940183,133.8263379,1807.84,1231.3,186.22,210.33,48.562,174.2173183,112.5784601,123.6678039,112.2381139,229.0307446,29.03731917,271.6430139,179.7187667,222.7739408,114.6863869,134.988483,106.52,65.36364687
2019-09-17 00:00:00+00:00,291.547809,54.36647105,134.8668713,1822.55,1229.15,188.08,210.15,48.958,174.5536643,112.0210474,123.7919109,113.1510136,227.1647346,28.85420962,273.7937193,180.5764224,222.0216846,116.0367652,135.4954353,107.5,64.86719166
2019-09-18 00:00:00+00:00,291.7222029,54.87638765,135.9761191,1817.46,1232.41,188.14,210.9,48.698,173.406131,113.1453204,124.4983658,113.7822741,225.2987246,28.91203369,272.6539446,179.4893936,222.6196319,116.276194,135.9825071,105.6,64.55690716
2019-09-19 00:00:00+00:00,291.7028258,54.43051854,138.4792891,1821.5,1238.71,190.14,209.22,49.32,174.0689304,112.7863089,124.2119652,113.7337156,227.4871342,28.73856148,273.4567424,176.4576804,220.0060236,116.7454744,132.5034225,106.12,64.12250885
2019-09-20 00:00:00+00:00,290.3305582,53.63485157,136.8792236,1794.16,1229.93,189.93,208.12,48.124,172.18935,112.3328206,125.6821552,113.6074635,227.526213,28.51690256,268.7588882,172.2192654,216.6787362,117.0710975,131.4795776,104.64,63.90087707
2019-09-23 00:00:00+00:00,290.2624237,53.87872473,136.584733,1785.3,1234.03,186.82,207.96,48.246,173.0302149,112.3139253,125.7680754,114.2290123,223.5011024,28.44944115,270.721283,174.3634047,218.2025374,118.0096584,131.6684422,105.11,63.94520342
2019-09-24 00:00:00+00:00,287.9847869,53.62253474,134.8570549,1741.61,1218.76,181.28,206.4,44.642,172.6048362,110.8495361,125.5866883,114.9865249,219.8179309,27.89047516,268.7093328,172.0597015,217.3924153,118.3831673,131.1813704,103.69,63.06754154
2019-09-25 00:00:00+00:00,289.6881478,54.4477621,136.8006928,1768.33,1246.52,182.8,208.11,45.74,173.3962385,111.4825301,125.0520738,115.0545068,217.0531098,28.18923284,270.3248396,177.7441639,219.9867349,117.8181153,132.2946774,104.14,63.25371225
2019-09-26 00:00:00+00:00,289.0846714,54.16693846,136.9773871,1739.84,1241.39,180.11,206.9,48.512,173.762262,110.5661059,123.0090824,114.8894079,210.51719,28.07358471,271.4547033,176.85659,221.6166235,119.0535678,130.4855534,104.55,62.91683193
2019-09-27 00:00:00+00:00,287.5273129,53.90335838,135.2006272,1725.45,1225.09,177.1,207.45,48.426,172.1299948,111.2179953,122.7704152,115.0350834,210.3022569,28.28560629,266.7370269,171.2918005,221.6841337,119.3025738,129.1833818,102.2,63.36896078
2019-09-30 00:00:00+00:00,288.8608011,55.17199148,136.4767531,1735.91,1219,178.08,208.02,48.174,170.1613817,111.1896523,123.5150569,115.2584525,212.3148122,28.11213409,269.1553316,173.5955037,223.7673049,119.1206079,129.5412305,103.59,62.59768215
2019-10-01 00:00:00+00:00,285.4248789,55.32472013,134.552748,1735.65,1205.1,175.81,206.71,48.938,172.4168781,109.1678505,124.0974049,114.4523814,212.2073456,27.40860794,268.5309333,173.5256945,222.8607396,118.6130189,128.7758319,102.53,61.12604708
2019-10-02 00:00:00+00:00,280.3829307,53.93784549,132.1771906,1713.23,1176.63,174.6,203.1,48.626,168.0048105,106.9948859,126.0162893,112.7722573,211.7579401,26.83036726,262.1283724,172.5683113,217.5274356,115.960148,128.368282,99.73,59.53029821
2019-10-03 00:00:00+00:00,282.6800345,54.39603143,133.7772561,1724.42,1187.83,179.38,204.98,46.606,171.0121391,106.8437232,125.2430076,112.9567796,210.3999537,26.80145523,265.9044958,180.8157682,218.7426188,116.59224,127.384198,101.03,60.26611575
2019-10-04 00:00:00+00:00,286.5052963,55.92085452,135.583465,1739.65,1209,180.45,208.08,46.286,174.0887154,109.1579245,127.6010396,114.7534441,214.7376942,27.34114652,271.6231917,181.4739691,219.8227816,118.7566762,129.4915293,102.79,61.14377763
2019-10-07 00:00:00+00:00,285.269143,55.93317134,134.6018297,1732.66,1207.68,179.68,207.24,47.544,173.0203224,108.9198379,127.1237052,113.850256,216.144529,27.28332246,269.7698189,183.827536,218.6751086,117.6457266,130.1177645,101.62,60.30157683
2019-10-08 00:00:00+00:00,280.8404048,55.27791619,133.1784586,1705.51,1189.13,177.75,204.09,48.01,170.5669753,106.4913551,125.8635423,114.1901655,215.0405545,26.62798303,265.0224092,176.7468898,218.6075985,115.8164907,127.7022858,99.33,59.13136099
2019-10-09 00:00:00+00:00,283.5073812,55.92578125,135.7012612,1721.99,1202.31,179.85,206.69,48.906,173.0005373,107.2627555,123.3623099,115.501245,216.9651826,26.87855398,270.1527715,180.2174037,220.7968571,116.8220916,128.5571465,99.89,59.78739108
2019-10-10 00:00:00+00:00,285.4248789,56.67957101,136.5454676,1720.26,1208.67,180.03,206.86,48.948,173.0005373,108.7674625,123.2095629,116.1616405,218.5771808,27.41824528,271.7305812,182.5310797,223.3718881,116.783783,128.5670868,100.54,60.50547808
2019-10-11 00:00:00+00:00,288.38386,58.18715055,137.114816,1731.92,1215.45,184.19,208.08,49.578,175.1571085,110.6054908,125.3766612,116.7734776,216.9554129,27.86156313,273.7946341,185.483011,226.313403,115.9697251,129.2430232,101.58,61.1526429
2019-10-14 00:00:00+00:00,288.0626548,58.10339613,136.9872035,1736.43,1217.14,183.28,207.91,51.392,175.4538844,110.9007181,124.7943132,115.7343258,215.5094994,28.08322205,274.2610307,186.021539,225.8504761,114.9737014,128.9249355,101.75,61.32994833
2019-10-15 00:00:00+00:00,290.9145676,57.96791104,138.9701067,1767.38,1243.01,188.89,209.38,51.578,176.8289458,114.2434533,126.8182112,116.0839469,233.0949339,28.65182538,276.4243169,195.8347162,227.2392568,112.2442133,128.9845769,103.59,61.54271484
2019-10-16 00:00:00+00:00,290.44736,57.73389134,137.8314098,1777.43,1243.64,189.55,209.29,51.95,175.9584033,113.9767964,129.0425896,115.9771183,231.5317842,29.07586854,276.1365403,193.6806042,227.5092976,112.5602593,130.0780035,103.09,60.48774753
